session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Current education level,Employment Status,First Language,Fluent languages,Nationality,Sex,Student Status,Vision
6054109b174cb01b90a23b4e,600b305aee4abe188b5befeb,APPROVED,46:55.7,02:57.2,961.569,21,36,0,100,38:10.4,2CF81554,Mexico,Mexico,Undergraduate degree (BA/BSc/other),Part-Time,Spanish,"English, German, Spanish",Mexico,Female,Yes,Yes
60541124f4051101f99e4969,5f03993af1a82a5c4988eabf,APPROVED,49:08.5,10:28.6,1280.028,22,121,2,99,38:11.6,2CF81554,Portugal,Portugal,Graduate degree (MA/MSc/MPhil/other),Due to start a new job within the next month,Portuguese,"Portuguese, English",Portugal,Male,Yes,Yes
6054112f82c2a1cc5a3951cb,5f3f0a2bbc64cf1fe881c7ba,APPROVED,49:19.0,00:07.5,648.49,25,95,2,98,38:38.9,2CF81554,Mexico,Mexico,DATA EXPIRED,Part-Time,Spanish,"Spanish, English",Mexico,Male,No,Yes
605411652fecc35c57575731,6042bb19d74c0a21d661b05b,APPROVED,51:17.6,10:53.4,1175.806,21,9,0,100,38:13.5,2CF81554,Mexico,Mexico,DATA EXPIRED,Part-Time,Spanish,"Spanish, English",Mexico,Male,Yes,Yes
605411dbec8e9ee14b7f0612,5b116fe5c85dc40001620e72,APPROVED,52:11.3,03:27.6,676.252,20,75,0,100,38:14.5,2CF81554,Poland,Poland,Undergraduate degree (BA/BSc/other),"Not in paid work (e.g. homemaker', 'retired or disabled)",Polish,"English, Polish",Poland,Male,Yes,Yes
605411f21c1c07aa86445881,5e18cc8f30626119a3998c31,APPROVED,52:34.7,22:32.0,1797.301,30,143,0,100,38:16.0,2CF81554,Mexico,Mexico,Doctorate degree (PhD/other),Full-Time,Spanish,"Spanish, English",Mexico,Female,Yes,Yes
6054127f3b2379a7e197c0eb,5e5dcd26d196fd0ebd020397,APPROVED,54:55.4,14:35.5,1180.164,24,58,4,92,38:17.3,2CF81554,Mexico,Mexico,Don't know / not applicable,Part-Time,Spanish,"English, Spanish",Mexico,Female,Yes,Yes
6054131f79b19ccc56578c58,5ed5d721f6bf7e174cc50171,APPROVED,57:35.7,19:31.9,1316.245,23,83,2,98,38:18.7,NOCODE,Chile,Chile,High school diploma/A-levels,Unemployed (and job seeking),Spanish,"Spanish, English",Chile,Male,Yes,Yes
6054134ef8080bc441e730c7,5ed46288de831141f3d277d4,APPROVED,58:26.6,59:26.1,59.588,21,46,0,100,38:19.9,NOCODE,Nepal,Canada,Undergraduate degree (BA/BSc/other),Unemployed (and job seeking),Nepali,"English, Hindi, Nepali",Canada,Female,Yes,Yes
6054136f061f66656784d5d4,5f41acfd173a7118b9456246,APPROVED,58:55.7,11:19.5,743.726,21,82,0,100,38:21.2,2CF81554,Lithuania,United States,DATA EXPIRED,DATA EXPIRED,Lithuanian,"Lithuanian, English",Lithuania,Female,Yes,Yes
60751429c1815e2498162e3f,60428a95b5547f179f1717f2,APPROVED,46:49.6,51:42.6,292.962,20,21,0,100,25:14.5,NOCODE,Portugal,Portugal,DATA EXPIRED,Other,Portuguese,"English, Portuguese, Spanish",Portugal,Female,Yes,Yes
607515e3a9524b78ade6b10b,5c87e1e9146e370019e06df8,APPROVED,54:11.2,57:15.5,184.251,21,45,1,99,25:16.3,NOCODE,Mexico,Mexico,DATA EXPIRED,DATA EXPIRED,Spanish,"English, Spanish",Mexico,Female,DATA EXPIRED,Yes
6075173b1e933d0720dd6954,5ef48ebd234db60612e99516,APPROVED,59:55.0,11:07.2,672.24,21,146,2,99,25:17.8,2CF81554,Portugal,Portugal,Undergraduate degree (BA/BSc/other),Other,Portuguese,"English, Portuguese",Portugal,Male,Yes,Yes
6075217f7a985683fa59d116,5b77869d338a9300015468cf,APPROVED,43:43.5,55:01.5,677.932,23,343,2,100,25:19.5,2CF81554,Chile,Chile,Graduate degree (MA/MSc/MPhil/other),Full-Time,Spanish,"English, Spanish",Chile,Female,Yes,Yes
6075224984b1d23e3b164709,5eff15e5d3dd7a0548a0ce69,APPROVED,47:05.8,01:57.8,892.016,19,205,0,100,25:21.7,2CF81554,Canada,Canada,Undergraduate degree (BA/BSc/other),"Not in paid work (e.g. homemaker', 'retired or disabled)",English,"Chinese, English",Canada,Female,Yes,Yes
60753032db02eaadc45f802a,5f79f34d5a697d0c18b4ade5,APPROVED,46:26.1,58:34.0,727.833,28,133,3,99,25:23.8,2CF81554,United Kingdom,United Kingdom,Undergraduate degree (BA/BSc/other),Full-Time,English,English,United Kingdom,Female,No,Yes
6075303ada08f09d5ddd8cf9,5f716649ac722b1895d5af52,APPROVED,46:34.3,52:02.2,327.905,26,6,0,100,25:24.9,NOCODE,Mexico,Mexico,Graduate degree (MA/MSc/MPhil/other),Full-Time,Spanish,"English, Spanish",Mexico,Female,Yes,Yes
607530c8de9aadfb8b7e9a57,5e8e51c592e3950e143306bc,APPROVED,48:56.2,56:30.0,453.867,22,122,2,99,25:26.2,NOCODE,Chile,Chile,Undergraduate degree (BA/BSc/other),Other,Spanish,"Spanish, English",Chile,Female,Yes,Yes
60753149fd504cf537dc44b4,5de25e3fce20cd28846a7d5b,APPROVED,51:05.9,05:01.2,835.248,48,438,2,100,25:27.9,2CF81554,United Kingdom,United Kingdom,DATA EXPIRED,DATA EXPIRED,English,English,United Kingdom,Male,DATA EXPIRED,Yes
607535d5c227a9d1dbfc09d1,601d97602ac2ab13eb2a5ce5,APPROVED,10:29.1,35:48.5,1519.42,32,65,0,100,25:30.3,2CF81554,Hungary,Hungary,Graduate degree (MA/MSc/MPhil/other),Other,Hungarian,"English, Hungarian",Hungary,Male,Yes,Yes
60753a1c974b756df1e8d2f4,5eaa8f8a5f89f10133febd67,APPROVED,28:44.4,39:31.8,647.444,26,150,2,100,25:31.4,2CF81554,Ukraine,Germany,Graduate degree (MA/MSc/MPhil/other),Full-Time,Ukrainian,"English, German, Russian, Ukrainian",Ukraine,Male,No,Yes
6075402cd59121b047a238d2,601798d339aa642e53560db4,APPROVED,54:36.1,08:42.4,846.241,22,33,0,100,25:33.6,2CF81554,Poland,Poland,Undergraduate degree (BA/BSc/other),Part-Time,Polish,"English, Polish, Russian, Ukrainian",Poland,Female,Yes,Yes
607540dfa0f059d1a84283b5,5ea052a7df17c20008dc9b9d,APPROVED,57:35.7,13:18.9,943.206,19,126,1,99,25:35.0,2CF81554,Poland,Poland,Undergraduate degree (BA/BSc/other),"Not in paid work (e.g. homemaker', 'retired or disabled)",Polish,"Polish, English",Poland,Male,Yes,Yes
607545b78279725844bf84f5,58b5ad651390460001ac6468,APPROVED,18:15.7,29:51.5,695.777,32,183,1,100,25:36.7,2CF81554,Denmark,Denmark,DATA EXPIRED,DATA EXPIRED,Danish,"English, Danish",Denmark,Female,Yes,Yes
607546028818d9b1472c05f9,5dcd3b43628c510167ac7d5a,APPROVED,19:30.0,28:23.6,533.598,23,57,0,100,25:38.6,NOCODE,Nigeria,United Kingdom,DATA EXPIRED,Full-Time,Afrikaans,English,Nigeria,Female,Yes,Yes
607546b5a7b05767df0495c2,5c3ec49fef1d0d0001b2adb9,APPROVED,22:29.5,36:37.4,847.955,24,51,0,100,25:39.9,2CF81554,Mexico,Mexico,Undergraduate degree (BA/BSc/other),Unemployed (and job seeking),Spanish,"English, Spanish",Mexico,Male,Yes,Yes
607546ec67db355d39511670,5f07b71224cc101db7a0adf9,APPROVED,23:24.4,39:18.5,954.134,21,116,0,100,25:41.3,2CF81554,South Africa,South Africa,Undergraduate degree (BA/BSc/other),Other,DATA EXPIRED,English,South Africa,Female,Yes,Yes
607548694312d98e6cbcbcbe,5fb59b9ecada2200082c0842,APPROVED,29:45.1,44:12.1,866.962,27,28,0,100,25:43.0,2CF81554,Israel,Israel,Undergraduate degree (BA/BSc/other),Full-Time,Hebrew,"Hebrew, English",Israel,Male,Yes,Yes
607548f71941d14a8e8e6f32,5eeb4c3bcf5da7254a215ec8,APPROVED,32:07.8,45:13.9,786.038,25,152,1,100,25:44.1,2CF81554,Italy,Italy,Graduate degree (MA/MSc/MPhil/other),Part-Time,Italian,"Italian, English",Italy,Female,Yes,Yes
607549720c99b90058dcb2b6,5f78d0924a15dc4ae89f757e,APPROVED,34:10.3,52:39.5,1109.132,23,21,0,100,25:45.9,2CF81554,Italy,Italy,Graduate degree (MA/MSc/MPhil/other),Other,Italian,"English, Italian",Italy,Female,Yes,Yes
60754b09cd0420b5ee4cc406,5bddfba7712eb800010d3a61,APPROVED,40:57.1,02:14.7,1277.575,51,199,5,96,25:47.0,2CF81554,Italy,United Kingdom,DATA EXPIRED,Full-Time,Italian,"Italian, English",Italy,Female,No,Yes
60754b8342e2ae56548d6823,5bc772a554b3bc0001a33bde,APPROVED,42:59.6,26:29.9,2610.277,27,413,3,99,25:49.0,NOCODE,Singapore,United Kingdom,Graduate degree (MA/MSc/MPhil/other),Full-Time,English,"English, French",United Kingdom,Male,Yes,Yes
60754bd699e762d64ed00ec6,602568254ef2f30ac8cb1866,APPROVED,44:22.3,56:08.4,706.123,23,47,0,100,25:51.1,2CF81554,Italy,Italy,Graduate degree (MA/MSc/MPhil/other),Unemployed (and job seeking),Italian,"English, Italian, Spanish, German",Italy,Female,Yes,Yes
60754c49e0058b1eff620cae,6002a71ab342be1fc2bec45d,APPROVED,46:17.2,50:11.6,234.331,22,40,0,100,25:52.4,NOCODE,Norway,Norway,Undergraduate degree (BA/BSc/other),Other,Norwegian,"English, Norwegian",Norway,Female,Yes,Yes
60754c4d6e27304961e6ae8a,5c824a1b2421a3000142e752,APPROVED,46:21.5,59:14.6,773.15,21,117,3,98,25:53.9,2CF81554,Portugal,Portugal,Undergraduate degree (BA/BSc/other),Part-Time,Portuguese,"English, Portuguese",Portugal,Male,Yes,Yes
60754df52fc0d8a5fe25a232,604a3c8ec261d2fa6ac242c3,APPROVED,53:25.1,00:21.1,415.962,19,41,1,100,25:55.8,NOCODE,Portugal,Portugal,Undergraduate degree (BA/BSc/other),Other,Portuguese,"Portuguese, English",Portugal,Male,Yes,Yes
60754e711c4d82b76dd794e4,5de3a02d1efe513ae51e531f,APPROVED,55:29.4,12:42.0,1032.595,25,311,1,100,25:57.1,2CF81554,United States,Greece,Doctorate degree (PhD/other),Other,English,"Greek, English",Greece,Male,Yes,Yes
60754e71ed451cc509cf6d79,5bfb245c26e31d0001048012,APPROVED,55:29.1,06:51.7,682.537,47,429,0,100,25:59.5,2CF81554,Hungary,United Kingdom,DATA EXPIRED,Unemployed (and job seeking),Hungarian,"Hungarian, English",Hungary,Female,No,Yes
60754e88ac1762a746890553,60338f7051fba702d74006df,APPROVED,55:52.9,06:00.4,607.505,25,70,1,100,26:01.7,2CF81554,Canada,United Kingdom,Graduate degree (MA/MSc/MPhil/other),Other,English,English,Canada,Female,Yes,Yes
60754ec5d2c8980f2bb808de,5f404a1174f003185c71c0ce,APPROVED,56:53.9,00:27.3,213.359,21,154,2,100,26:03.6,NOCODE,United Kingdom,United Kingdom,Undergraduate degree (BA/BSc/other),Unemployed (and job seeking),English,English,United Kingdom,Female,Yes,Yes
60754ed31c4d82b76dd794e7,5d876a392e4f4d0019522cda,APPROVED,57:07.3,09:50.9,763.512,21,25,0,100,26:05.0,2CF81554,Bosnia and Herzegovina,Netherlands,DATA EXPIRED,DATA EXPIRED,Serbian,"Croatian, German, English, Serbian",Serbia,Male,DATA EXPIRED,Yes
60755335e2427270f2d81c54,5f305d13ab238649772668b6,APPROVED,15:49.6,28:31.3,761.676,23,129,1,100,26:06.8,2CF81554,Poland,Poland,Graduate degree (MA/MSc/MPhil/other),Part-Time,Polish,"Polish, English",Poland,Female,Yes,Yes
607554b68e8a88163c9a978b,5c83f171fff8430001e997b4,APPROVED,22:14.8,31:16.0,541.209,20,251,2,99,26:08.3,NOCODE,Portugal,Portugal,Graduate degree (MA/MSc/MPhil/other),"Not in paid work (e.g. homemaker', 'retired or disabled)",Portuguese,"Basque, Catalan, English, French, Galician, German, Italian, Portuguese, Spanish",Portugal,Female,Yes,Yes
607554b9cb90e7b7b5912abb,5cf9316cd80e0b0019f490e7,APPROVED,22:17.5,33:31.0,673.547,23,192,1,100,26:10.3,2CF81554,Greece,Greece,Don't know / not applicable,Unemployed (and job seeking),Greek,"Greek, English",Greece,Female,No,Yes
60755589b7c258ce553fc8fe,5f0f036a14a4850371c98680,APPROVED,25:45.3,29:14.7,209.445,40,2,0,100,26:12.1,NOCODE,Poland,Poland,DATA EXPIRED,DATA EXPIRED,Polish,"English, Polish, Portuguese",Poland,Female,DATA EXPIRED,Yes
607556c825172fa734890a9a,6036ba8972a32e18d1ca716d,APPROVED,31:04.0,42:22.6,678.596,18,22,0,100,26:13.4,NOCODE,Greece,Greece,DATA EXPIRED,Other,Greek,English,Greece,Male,Yes,Yes
607556dc8752e7e411d6458d,5faf92156055b1232afd56b9,APPROVED,31:24.6,48:29.8,1025.195,21,103,0,100,26:14.6,2CF81554,Poland,Poland,Graduate degree (MA/MSc/MPhil/other),Unemployed (and job seeking),Polish,"Polish, English",Poland,Male,Yes,Yes
607556eebb998c5c7a114d5f,607379228f665727df69e7cb,APPROVED,31:42.9,37:59.7,376.764,20,8,0,100,26:16.1,NOCODE,Portugal,Portugal,Undergraduate degree (BA/BSc/other),Other,Portuguese,"English, Portuguese",Portugal,Male,Yes,Yes
60755728fe2569e62b87af5e,5c456c863526c80001fcf3ac,APPROVED,32:40.9,35:50.4,189.495,40,231,0,100,26:17.4,nocode,Slovenia,Slovenia,DATA EXPIRED,Full-Time,Slovenian,"Croatian, English, German, Serbian, Slovenian",Slovenia,Male,No,Yes
607557495aa750c7eedeba6b,5f65445477a895087bbfe933,APPROVED,33:15.2,42:07.5,532.322,19,66,2,98,26:19.3,NOCODE,Portugal,Portugal,Undergraduate degree (BA/BSc/other),DATA EXPIRED,Portuguese,"Portuguese, English",Portugal,Female,DATA EXPIRED,Yes
607557ba0a41fe471e6a95d6,5ed00081d382500b916d5879,APPROVED,40:16.9,52:59.4,762.499,28,110,0,100,26:20.7,2CF81554,Belgium,Belgium,Graduate degree (MA/MSc/MPhil/other),Other,French,"Dutch, English, French, Polish",Belgium,Female,Yes,Yes
607557f529cb5e468c03d53a,5eb29093ed6bf70008421bae,APPROVED,36:09.6,39:23.9,194.339,44,71,1,99,26:22.2,NOCODE,United Kingdom,United Kingdom,Graduate degree (MA/MSc/MPhil/other),Unemployed (and job seeking),English,English,United Kingdom,Female,Yes,Yes
607558acbbef5e970ab7c676,55f0147fb9401300137f472d,APPROVED,39:12.2,50:16.0,663.777,31,551,8,98,26:23.7,2CF81554,United Kingdom,United Kingdom,Undergraduate degree (BA/BSc/other),Full-Time,English,English,United Kingdom,Female,Yes,Yes
6075592d88571cb41de231f9,5da37d0751b87c00167d2b61,APPROVED,41:26.8,52:31.7,664.933,24,165,3,99,26:26.6,2CF81554,Brazil,Hungary,Undergraduate degree (BA/BSc/other),Part-Time,Portuguese,"English, Portuguese",Brazil,Female,Yes,Yes
60755b0025172fa734890ab7,5eaa8b46862ac70009c83e55,APPROVED,49:06.1,54:44.2,338.067,20,39,2,96,26:28.6,NOCODE,Mexico,Mexico,Undergraduate degree (BA/BSc/other),Unemployed (and job seeking),Spanish,"Spanish, English",Mexico,Female,Yes,Yes
60755ba66287c050ca7a0b8c,5f761b661dec7f06cb92819c,APPROVED,51:50.3,11:22.9,1172.575,22,23,0,100,26:29.8,2CF81554,Slovenia,Slovenia,Undergraduate degree (BA/BSc/other),Other,Slovenian,"Croatian, English, Slovenian, Serbian",Slovenia,Male,DATA EXPIRED,Yes
60755c2617e69b79811029c7,60338609455312026013834e,APPROVED,53:58.2,08:30.3,872.136,24,29,0,100,26:31.2,2CF81554,Poland,Poland,Graduate degree (MA/MSc/MPhil/other),Unemployed (and job seeking),Polish,"English, Danish, Polish",Poland,Female,Yes,Yes
60755d54a390dd686bfe5fca,5f346a556dec0537fb69eaca,APPROVED,59:00.8,10:49.0,708.154,21,100,1,100,26:32.6,2CF81554,Poland,Poland,Undergraduate degree (BA/BSc/other),Full-Time,Polish,"English, German, Polish",Poland,Female,Yes,Yes
60755dabf69fdac906abc0de,5ea1ac832ac60d0762c238a7,APPROVED,00:49.8,11:30.8,640.956,26,423,0,100,26:34.4,2CF81554,United Kingdom,United Kingdom,Graduate degree (MA/MSc/MPhil/other),Part-Time,English,English,United Kingdom,Female,Yes,Yes
60755ddaaf9eda52bb2859ff,5f8332b20ea88a489c36b41a,APPROVED,01:14.4,17:02.8,948.358,20,197,4,98,26:37.0,2CF81554,United Kingdom,United Kingdom,Undergraduate degree (BA/BSc/other),Unemployed (and job seeking),English,"English, French, German",United Kingdom,Male,Yes,Yes
60755f04e6439dadf852ff6a,5ae5db897edeb000014a85ee,APPROVED,06:12.7,21:38.6,925.953,21,277,3,100,26:38.7,2CF81554,Portugal,Portugal,Undergraduate degree (BA/BSc/other),"Not in paid work (e.g. homemaker', 'retired or disabled)",Portuguese,"Portuguese, English",Portugal,Female,Yes,Yes
607560a1676462dcfc85f072,5ef4992d2757bd0632b5caf7,APPROVED,13:11.4,25:19.4,727.958,23,150,0,100,26:40.8,NOCODE,Poland,Poland,Graduate degree (MA/MSc/MPhil/other),Full-Time,Polish,"English, German, Polish",Poland,Male,Yes,Yes
607560db570ff8abf066e3ba,5f1ebdf41b46b502fb61ea18,APPROVED,14:03.8,26:38.5,754.669,20,84,1,100,26:42.2,2CF81554,Romania,United Kingdom,Undergraduate degree (BA/BSc/other),Unemployed (and job seeking),Romanian,"Romanian, English",Romania,Female,Yes,Yes
607561003e8c11c24dff241a,604d0733919f70839ae9e1e7,APPROVED,16:06.0,27:10.4,664.437,21,106,1,100,26:43.7,2CF81554,United Kingdom,United Kingdom,Graduate degree (MA/MSc/MPhil/other),Other,English,English,United Kingdom,Female,Yes,Yes
607561935dd37f97286965b4,60732d7f3b309031712e96ab,APPROVED,18:43.3,29:00.5,617.261,20,42,0,100,26:45.0,2CF81554,United Kingdom,United Kingdom,Undergraduate degree (BA/BSc/other),Unemployed (and job seeking),English,English,United Kingdom,Female,Yes,Yes
6075619592520c357221b9b9,5ebe9fd288936421e004c080,APPROVED,17:15.4,27:34.1,618.657,19,173,1,100,26:46.2,2CF81554,Ireland,United Kingdom,Undergraduate degree (BA/BSc/other),Unemployed (and job seeking),English,English,United Kingdom,Female,Yes,Yes
607561f44e17cf5d71a0fd70,604de9eb31dfe44163b57d2d,APPROVED,18:44.5,25:45.6,421.048,31,32,1,100,26:48.0,NOCODE,Italy,Italy,DATA EXPIRED,Full-Time,Italian,"English, French, German, Italian, Spanish",Italy,Male,Yes,Yes
607561fb1a05c9ba8260da45,602f91e05f75b8c61613d179,APPROVED,20:32.6,28:43.9,491.275,22,63,1,100,26:49.1,NOCODE,Nigeria,United Kingdom,Graduate degree (MA/MSc/MPhil/other),Part-Time,English,English,Nigeria,Male,Yes,Yes
607561fce5068582fa23d6af,5dcc94b20feb419174ef9161,APPROVED,18:52.4,30:13.8,681.395,24,215,0,100,26:50.5,2CF81554,Portugal,Portugal,DATA EXPIRED,DATA EXPIRED,Portuguese,"English, Portuguese",Portugal,Female,Yes,Yes
6075624dc3ed4621d6a2ea17,5d9a125f1714540016a40a27,APPROVED,20:43.4,35:36.5,893.131,22,212,0,100,26:52.2,2CF81554,Portugal,Portugal,Graduate degree (MA/MSc/MPhil/other),Other,Portuguese,"English, Portuguese, Spanish",Portugal,Female,Yes,Yes
607562a8154f1dd1e0274aab,5ed911dc8e976d0ba07c3f17,APPROVED,21:44.6,33:15.5,690.894,20,109,0,100,26:54.0,2CF81554,Sweden,Sweden,Undergraduate degree (BA/BSc/other),Other,Swedish,"English, Swedish",Sweden,Female,Yes,Yes
6075633b31e23db9db334641,5e9ec5c73090e70009de98e7,APPROVED,24:11.4,36:59.4,768.024,25,232,0,100,26:55.4,2CF81554,Netherlands,Netherlands,Undergraduate degree (BA/BSc/other),Other,Dutch,"Dutch, English",Netherlands,Female,Yes,Yes
607563f5d8c44aad3e3959d9,5ed92f9ea4b0a90f5929cddb,APPROVED,28:04.8,38:50.0,645.241,23,223,0,100,26:57.3,2CF81554,United Kingdom,United Kingdom,Undergraduate degree (BA/BSc/other),"Not in paid work (e.g. homemaker', 'retired or disabled)",English,English,United Kingdom,Female,DATA EXPIRED,Yes
60756412e6439dadf852ff82,5eda126ec6a418029cb19e91,APPROVED,27:46.8,48:15.1,1228.258,28,178,2,100,26:59.2,2CF81554,Italy,Italy,Graduate degree (MA/MSc/MPhil/other),Other,Italian,"Italian, English",Italy,Male,Yes,Yes
607564b72e62f3e343113786,5d0a1744d910160018e39ef0,APPROVED,30:33.3,42:51.8,738.507,20,83,1,100,27:01.1,2CF81554,United Kingdom,United Kingdom,Undergraduate degree (BA/BSc/other),Part-Time,English,English,United Kingdom,Female,Yes,Yes
6075650d3acc16b08f02a7e0,5f454173b7fe9e0e53e90385,APPROVED,31:59.8,42:16.6,616.789,24,174,4,98,27:02.4,2CF81554,United Kingdom,United Kingdom,Undergraduate degree (BA/BSc/other),Unemployed (and job seeking),English,English,United Kingdom,Male,Yes,Yes
6075657f1ec87ed76bcbd1b5,5fba3df58d95c874a476e0d7,APPROVED,34:33.4,45:59.8,686.457,20,74,1,100,27:03.8,2CF81554,Poland,Poland,Undergraduate degree (BA/BSc/other),Other,Polish,"Polish, English",Poland,Male,Yes,Yes
6075659ad069541168eeceed,589b9d050da7f10001de7382,APPROVED,34:18.9,44:35.4,616.467,25,472,4,100,27:05.3,NOCODE,Portugal,Portugal,DATA EXPIRED,Due to start a new job within the next month,Portuguese,"English, Spanish, Portuguese",Portugal,Female,Yes,Yes
6075659f2cc37053da087587,5cdbccc61da1600019b00683,APPROVED,34:33.6,46:33.8,720.13,22,183,5,96,27:08.0,2CF81554,Portugal,Portugal,Undergraduate degree (BA/BSc/other),Full-Time,Portuguese,"Portuguese, English",Portugal,Male,DATA EXPIRED,Yes
607566dcb238ad1f9b6374d8,5ef83b6bdff5d45854c3ff79,APPROVED,39:40.6,53:55.6,854.992,18,100,0,100,27:09.5,2CF81554,Greece,Greece,Undergraduate degree (BA/BSc/other),Unemployed (and job seeking),Greek,"English, French, Greek",Greece,Male,Yes,Yes
607566ee84357e4404ebf965,5f4756db83588013e9e31bfc,APPROVED,49:45.6,07:51.1,1085.45,31,140,1,100,27:11.2,2CF81554,South Africa,South Africa,Graduate degree (MA/MSc/MPhil/other),Full-Time,Afrikaans,English,South Africa,Male,Yes,Yes
607566f9915d48683d1a10c8,603914a2ed55293204edf74e,APPROVED,40:57.9,57:21.1,983.129,21,39,1,100,27:12.5,2CF81554,Portugal,Portugal,Graduate degree (MA/MSc/MPhil/other),"Not in paid work (e.g. homemaker', 'retired or disabled)",Portuguese,"English, Portuguese, Spanish",Portugal,Male,Yes,Yes
607567070e0e9dc1ce18e53c,604274e8e191eb13c356fa52,APPROVED,40:25.4,44:17.2,231.839,18,21,4,89,27:13.6,NOCODE,Portugal,Portugal,DATA EXPIRED,Part-Time,Portuguese,"English, Portuguese, Spanish",Portugal,Female,Yes,Yes
6075670a77f9f6aeaeb975fc,5db325a56c8068000db18295,APPROVED,40:28.3,49:31.4,543.043,22,125,1,100,27:15.0,2CF81554,Malaysia,United Kingdom,Graduate degree (MA/MSc/MPhil/other),"Not in paid work (e.g. homemaker', 'retired or disabled)",Chinese,"English, Malay, Chinese",Malaysia,Male,Yes,Yes
60756728b7bfcdea41c92983,5eb44cdf73246729025dff9a,APPROVED,40:56.7,55:51.0,894.292,19,168,2,99,27:16.4,2CF81554,Portugal,Portugal,Undergraduate degree (BA/BSc/other),"Not in paid work (e.g. homemaker', 'retired or disabled)",Portuguese,"Portuguese, English, Spanish",Portugal,Male,Yes,Yes
607567306d0f706531641725,5e3f40e9696b3a1a1f15ced2,APPROVED,41:15.8,44:36.5,200.699,29,43,1,100,27:18.1,NOCODE,Italy,United Kingdom,Graduate degree (MA/MSc/MPhil/other),Unemployed (and job seeking),Italian,"English, French, Italian, Spanish",Italy,Female,Yes,Yes
60756733cd831af0c2e0d8cb,5ebaa88e5271270008af01d5,APPROVED,42:30.6,57:56.7,926.092,25,120,0,100,27:19.3,2CF81554,Poland,Poland,Graduate degree (MA/MSc/MPhil/other),Other,Polish,"Norwegian, English, Polish",Poland,Female,Yes,Yes
60756738e41617acf092dec5,5e7b1409f898741063f7a2f1,APPROVED,41:23.1,56:00.6,877.501,19,125,0,100,27:20.9,2CF81554,Poland,Poland,Undergraduate degree (BA/BSc/other),Unemployed (and job seeking),Polish,"English, German, Italian, Polish",Poland,Female,Yes,Yes
6075673d4e7da0209f3d8b9f,5c41e9263be7b70001fcf4ab,APPROVED,41:17.4,08:16.3,1618.876,43,502,1,100,27:22.5,2CF81554,Ireland,Ireland,Undergraduate degree (BA/BSc/other),Full-Time,English,English,Ireland,Male,Yes,Yes
60756740e9f0c1a8630a5baa,5ffdc8a498569434d22c4397,APPROVED,51:00.0,04:15.8,795.8,23,50,0,100,27:25.5,2CF81554,Portugal,Portugal,Graduate degree (MA/MSc/MPhil/other),Other,Portuguese,"English, Portuguese",Portugal,Female,Yes,Yes
60756740f43ea1f074a4f74f,601889ff31697615f0587336,APPROVED,41:20.9,54:05.9,764.923,20,55,1,98,27:26.6,2CF81554,Italy,Italy,Undergraduate degree (BA/BSc/other),Other,Italian,"Italian, English",Italy,Male,Yes,Yes
60756742cb7ed1a4cf24efda,5f4813ec5eada7176446d93f,APPROVED,41:22.2,35:58.2,248076.006,20,125,4,98,35:58.3,Manual Completion,Portugal,Portugal,Undergraduate degree (BA/BSc/other),Unemployed (and job seeking),Portuguese,"Portuguese, English, French",Portugal,Female,Yes,Yes
607567444d2648771cc45734,602817dacd39df10c2e84322,APPROVED,41:24.9,46:14.9,289.995,20,58,0,100,27:28.0,NOCODE,Portugal,Portugal,Undergraduate degree (BA/BSc/other),Full-Time,Portuguese,"English, Portuguese, Spanish",Portugal,Male,Yes,Yes
60756744732aa9402f4a6ba3,6045f3f5c87598759b5f7966,APPROVED,41:24.1,54:35.3,791.185,21,30,0,100,27:29.1,2CF81554,Netherlands,Netherlands,DATA EXPIRED,Part-Time,Dutch,"English, Dutch",Netherlands,Female,Yes,Yes
60756744acee82c54aad9a66,568aab53316b10000d50d76b,APPROVED,41:26.7,53:21.1,714.436,43,1025,31,95,27:30.3,2CF81554,United Kingdom,United Kingdom,Graduate degree (MA/MSc/MPhil/other),Full-Time,English,English,United Kingdom,Male,Yes,Yes
60756747e07526a2fa6f5025,6050c93c211c5250c5f61813,APPROVED,41:36.0,55:41.5,845.517,25,29,0,100,27:34.7,2CF81554,Portugal,Portugal,Graduate degree (MA/MSc/MPhil/other),Unemployed (and job seeking),Portuguese,"Portuguese, English",Portugal,Male,Yes,Yes
607567480e54b7890a61d570,5fdb2a32414cb63975e0d9c7,APPROVED,41:28.5,54:43.5,794.934,22,157,0,100,27:36.1,2CF81554,Netherlands,Netherlands,Graduate degree (MA/MSc/MPhil/other),"Not in paid work (e.g. homemaker', 'retired or disabled)",Dutch,"Dutch, English",Netherlands,Female,Yes,Yes
60756748823bbf69832c84c6,605086ad9245785a4d0aa306,APPROVED,43:07.3,53:57.8,650.532,23,27,0,100,27:37.6,2CF81554,Germany,Spain,DATA EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)",German,"Catalan, English, German, Spanish",Spain,Female,Yes,Yes
6075674da5cd6867a5df96ac,5ec59050ccf4bb5b03854377,APPROVED,49:39.5,15:13.0,1533.431,31,200,2,99,27:38.9,2CF81554,Italy,Italy,Undergraduate degree (BA/BSc/other),Full-Time,Italian,"English, Italian",Italy,Male,Yes,Yes
